,week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,precipitation,max_temperature,min_temperature,8012,8022
2014-08-10,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,25.3,13.9,261.0,353.0
2014-08-11,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.6,14.1,4109.0,3312.0
2014-08-12,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,29.6,14.8,4106.0,3427.0
2014-08-13,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.3,10.6,4154.0,3414.0
2014-08-14,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.3,12.6,9.0,4215.0,3355.0
2014-08-15,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20.0,10.4,3898.0,3245.0
2014-08-16,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,21.9,13.5,1266.0,1158.0
2014-08-17,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,23.5,14.3,316.0,498.0
2014-08-18,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.8,16.4,4150.0,3526.0
2014-08-19,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,21.2,12.8,4223.0,3445.0
2014-08-20,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.6,13.2,2355.0,1836.0
2014-08-21,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.3,14.0,3983.0,3062.0
2014-08-22,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,29.0,14.3,4386.0,3489.0
2014-08-23,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.8,15.1,1420.0,1426.0
2014-08-24,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,30.4,16.1,392.0,338.0
2014-08-25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,31.3,15.2,4088.0,3185.0
2014-08-26,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.2,18.9,4241.0,3780.0
2014-08-27,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2,23.9,13.5,4074.0,3357.0
2014-08-28,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,21.0,11.0,3917.0,3153.0
2014-08-29,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,18.4,11.8,3803.0,3093.0
2014-08-30,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.9,11.6,1053.0,1430.0
2014-08-31,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,31.0,11.6,279.0,420.0
2014-09-01,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.8,26.2,15.2,3712.0,3071.0
2014-09-02,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.1,16.1,4108.0,3262.0
2014-09-03,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6,25.7,15.1,3892.0,3062.0
2014-09-04,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,18.7,13.7,4008.0,3110.0
2014-09-05,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.2,12.7,3801.0,3429.0
2014-09-06,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.3,11.3,1148.0,1446.0
2014-09-07,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28.5,13.6,447.0,472.0
2014-09-08,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28.1,17.3,3809.0,3323.0
2014-09-09,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31.0,15.9,3927.0,3462.0
2014-09-10,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31.6,13.7,3963.0,3239.0
2014-09-11,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.9,18.1,3496.0,3327.0
2014-09-12,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,29.2,16.7,3438.0,2823.0
2014-09-13,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,29.2,14.3,1015.0,1161.0
2014-09-14,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.1,15.3,392.0,454.0
2014-09-15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.3,17.8,3995.0,3364.0
2014-09-16,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,23.7,16.3,4251.0,3518.0
2014-09-17,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.7,15.0,4227.0,3481.0
2014-09-18,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,26.5,15.6,4061.0,3345.0
2014-09-19,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,22.4,16.9,3798.0,3551.0
2014-09-20,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,22.7,18.5,1264.0,1494.0
2014-09-21,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8,21.7,16.0,365.0,404.0
2014-09-22,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,21.2,12.6,4294.0,3702.0
2014-09-23,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,29.1,11.6,4335.0,3732.0
2014-09-24,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.1,15.6,4478.0,3663.0
2014-09-25,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.3,17.4,4407.0,3592.0
2014-09-26,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,26.8,17.9,4130.0,3278.0
2014-09-27,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.8,20.9,17.4,1165.0,1321.0
2014-09-28,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.1,17.3,430.0,510.0
2014-09-29,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.7,18.1,4260.0,3534.0
2014-09-30,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3,29.9,19.5,4507.0,3840.0
2014-10-01,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,29.9,19.0,4391.0,3601.0
2014-10-02,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,19.7,14.5,4340.0,3562.0
2014-10-03,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,20.2,11.6,3956.0,3333.0
2014-10-04,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,19.3,11.1,973.0,1071.0
2014-10-05,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,21.5,10.9,291.0,282.0
2014-10-06,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.1,10.7,4287.0,3686.0
2014-10-07,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.9,13.6,4444.0,3615.0
2014-10-08,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.7,14.5,4453.0,3689.0
2014-10-09,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,31.9,15.4,4308.0,3546.0
2014-10-10,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.4,18.2,3870.0,3467.0
2014-10-11,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,33.7,20.1,1593.0,1681.0
2014-10-12,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.0,18.6,363.0,461.0
2014-10-13,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,21.7,4330.0,3467.0
2014-10-14,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.5,19.5,4400.0,3520.0
2014-10-15,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.3,18.3,4208.0,3286.0
2014-10-16,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.8,18.2,4103.0,3542.0
2014-10-17,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,37.8,19.0,4167.0,3456.0
2014-10-18,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,29.9,18.9,1176.0,1280.0
2014-10-19,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.9,19.2,1042.0,802.0
2014-10-20,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,24.4,17.5,4138.0,3376.0
2014-10-21,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,20.0,14.8,4353.0,3496.0
2014-10-22,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,20.8,15.0,4376.0,3539.0
2014-10-23,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.7,15.4,4315.0,3671.0
2014-10-24,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,31.5,16.4,4084.0,3363.0
2014-10-25,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.3,18.3,1082.0,1248.0
2014-10-26,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.3,18.1,258.0,312.0
2014-10-27,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4,25.8,16.7,2049.0,1871.0
2014-10-28,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.7,14.2,2046.0,1649.0
2014-10-29,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.1,14.7,4429.0,3605.0
2014-10-30,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,33.8,18.8,4491.0,3560.0
2014-10-31,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.2,23.2,4379.0,3149.0
2014-11-01,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.6,32.2,20.3,1117.0,1224.0
2014-11-02,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.2,29.9,19.9,322.0,323.0
2014-11-03,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.5,19.5,4139.0,3411.0
2014-11-04,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.6,25.6,20.5,4455.0,3632.0
2014-11-05,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,21.8,18.2,4371.0,3664.0
2014-11-06,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,26.9,18.0,4563.0,3705.0
2014-11-07,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.6,18.4,4168.0,3381.0
2014-11-08,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.8,25.6,18.5,1292.0,1218.0
2014-11-09,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.7,25.3,18.6,646.0,586.0
2014-11-10,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.8,16.8,4273.0,3542.0
2014-11-11,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,28.4,15.1,4412.0,3872.0
2014-11-12,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.3,16.9,4504.0,3728.0
2014-11-13,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.9,18.7,4128.0,2552.0
2014-11-14,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,20.4,14.9,4122.0,3423.0
2014-11-15,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,22.8,14.6,672.0,558.0
2014-11-16,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.5,15.7,513.0,441.0
2014-11-17,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.1,13.4,4266.0,3299.0
2014-11-18,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.7,13.9,4334.0,3435.0
2014-11-19,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.6,15.0,4177.0,3586.0
2014-11-20,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.8,18.6,632.0,587.0
2014-11-21,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.7,18.9,1728.0,1371.0
2014-11-22,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,27.6,22.2,786.0,786.0
2014-11-23,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.1,18.1,462.0,402.0
2014-11-24,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7,28.6,18.5,4026.0,3285.0
2014-11-25,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.3,20.2,4204.0,3269.0
2014-11-26,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.0,27.3,20.2,3796.0,3187.0
2014-11-27,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.8,24.3,19.7,4173.0,3260.0
2014-11-28,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.0,17.8,3830.0,3145.0
2014-11-29,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.1,16.9,1045.0,1278.0
2014-11-30,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.1,17.7,902.0,988.0
2014-12-01,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,31.1,19.2,3973.0,3422.0
2014-12-02,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,29.7,19.5,4190.0,3373.0
2014-12-03,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.3,20.9,4144.0,3190.0
2014-12-04,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.2,16.0,3902.0,3210.0
2014-12-05,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,20.9,16.0,3817.0,3229.0
2014-12-06,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.1,16.7,981.0,1150.0
2014-12-07,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.3,17.7,559.0,643.0
2014-12-08,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.8,20.3,3948.0,3017.0
2014-12-09,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.7,22.0,3895.0,2988.0
2014-12-10,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,27.1,20.2,5859.0,4507.0
2014-12-11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.6,29.1,19.8,5592.0,4228.0
2014-12-12,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,30.0,20.2,5347.0,4071.0
2014-12-13,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,22.7,19.7,955.0,1007.0
2014-12-14,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.3,17.7,518.0,459.0
2014-12-15,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,25.1,16.2,3385.0,2785.0
2014-12-16,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.9,15.2,3418.0,2605.0
2014-12-17,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.7,15.1,3359.0,2631.0
2014-12-18,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,32.9,19.2,3377.0,2660.0
2014-12-19,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.2,19.2,2908.0,2291.0
2014-12-20,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.8,31.1,20.2,645.0,637.0
2014-12-21,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.3,22.8,310.0,319.0
2014-12-22,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.1,20.9,1479.0,1132.0
2014-12-23,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.4,21.9,17.3,471.0,508.0
2014-12-24,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.8,21.7,17.5,98.0,103.0
2014-12-25,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.3,18.3,111.0,116.0
2014-12-26,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,32.7,19.4,153.0,249.0
2014-12-27,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.6,21.2,72.0,62.0
2014-12-28,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.2,23.8,20.0,60.0
2014-12-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,33.2,21.0,618.0,565.0
2014-12-30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.1,31.2,20.9,593.0,729.0
2014-12-31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.9,22.4,193.0,222.0
2015-01-01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,32.5,23.9,150.0,118.0
2015-01-02,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.5,24.5,450.0,525.0
2015-01-03,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,29.9,22.4,309.0,354.0
2015-01-04,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2,28.6,21.5,540.0,661.0
2015-01-05,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,28.3,21.0,2829.0,2292.0
2015-01-06,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.2,30.5,20.1,2921.0,2309.0
2015-01-07,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.7,19.5,2589.0,2118.0
2015-01-08,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.6,32.8,19.5,2663.0,2243.0
2015-01-09,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4,34.0,21.9,2783.0,2381.0
2015-01-10,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,34.2,22.1,530.0,576.0
2015-01-11,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4,34.8,22.2,318.0,312.0
2015-01-12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.4,21.4,2963.0,2434.0
2015-01-13,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,34.8,21.2,3024.0,2557.0
2015-01-14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,34.0,21.3,2860.0,2355.0
2015-01-15,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,32.8,21.5,2990.0,2534.0
2015-01-16,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,32.7,22.3,2816.0,2529.0
2015-01-17,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.8,22.0,598.0,564.0
2015-01-18,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.6,23.4,561.0,489.0
2015-01-19,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7,36.5,22.7,2959.0,2402.0
2015-01-20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,35.6,23.3,3042.0,2485.0
2015-01-21,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,30.9,22.7,2944.0,2450.0
2015-01-22,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.0,26.1,19.2,2912.0,2439.0
2015-01-23,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6,26.1,18.5,2843.0,2247.0
2015-01-24,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0,29.4,19.0,440.0,756.0
2015-01-25,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,30.0,18.1,376.0,432.0
2015-01-26,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.8,28.7,18.9,3090.0,2598.0
2015-01-27,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,28.7,20.5,3144.0,2607.0
2015-01-28,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.9,29.9,20.1,3047.0,2511.0
2015-01-29,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,29.2,21.5,3011.0,2545.0
2015-01-30,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,26.9,20.9,2725.0,2188.0
2015-01-31,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,24.3,18.5,797.0,947.0
2015-02-01,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.0,20.6,383.0,404.0
2015-02-02,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,26.5,20.7,3169.0,2596.0
2015-02-03,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,31.1,18.0,3371.0,2699.0
2015-02-04,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2,23.7,19.9,3474.0,2464.0
2015-02-05,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6,22.9,19.1,3213.0,2698.0
2015-02-06,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.4,25.4,17.9,3323.0,2706.0
2015-02-07,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16.7,28.7,17.3,927.0,1080.0
2015-02-08,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.4,29.5,17.1,379.0,295.0
2015-02-09,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.7,19.3,3553.0,2927.0
2015-02-10,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.2,29.0,20.1,3589.0,3014.0
2015-02-11,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2,30.4,19.9,5521.0,4723.0
2015-02-12,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,32.7,23.1,3762.0,3382.0
2015-02-13,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,32.1,22.5,3157.0,2676.0
2015-02-14,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.6,21.1,1309.0,1388.0
2015-02-15,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.4,27.6,20.0,304.0,296.0
2015-02-16,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.7,27.3,18.8,563.0,646.0
2015-02-17,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.3,28.0,19.7,375.0,389.0
2015-02-18,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.4,26.4,19.9,1064.0,918.0
2015-02-19,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4,28.5,19.9,2959.0,2606.0
2015-02-20,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.2,21.7,3177.0,2564.0
2015-02-21,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.1,21.4,806.0,961.0
2015-02-22,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.8,20.4,446.0,488.0
2015-02-23,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.4,20.7,4650.0,4054.0
2015-02-24,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.9,20.5,4146.0,3596.0
2015-02-25,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,29.3,19.3,4038.0,3582.0
2015-02-26,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.4,30.3,19.2,4207.0,3457.0
2015-02-27,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,31.4,20.4,4151.0,3297.0
